time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y
469225015	595.9020	374.6440	70.7510	17.1932	70.7510	17.1932	-853	-17147
469237009	595.9020	374.6440	70.7510	17.1932	70.7510	17.1932	-852	-17147
469249003	595.9020	374.6440	70.7510	17.1932	70.7510	17.1932	-851	-17147
469261017	595.9020	374.6440	70.7510	17.1932	70.7510	17.1932	-850	-17147
469273010	595.9020	374.6440	70.7510	17.1932	70.7510	17.1932	-849	-17146
469285013	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-849	-17146
469297008	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-848	-17146
469309002	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-847	-17146
469321016	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-846	-17146
469333009	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-845	-17145
469345004	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-844	-17145
469357017	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-843	-17145
469369011	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-843	-17145
469381005	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-842	-17144
469393000	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-841	-17144
469405013	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-840	-17144
469417007	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-839	-17144
469429001	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-838	-17144
469441015	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-838	-17143
469453008	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-837	-17143
469465003	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-836	-17143
469477016	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-835	-17143
469489009	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-834	-17143
469501004	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-833	-17142
469513017	595.8390	374.6220	70.7195	17.1866	70.7195	17.1866	-832	-17142
469525004	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-832	-17142
469537015	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-831	-17142
469549008	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-830	-17142
469561003	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-829	-17141
469573017	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-828	-17141
469585010	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-827	-17141
469597005	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-826	-17141
469609018	595.3340	371.1390	70.4670	16.1417	70.4670	16.1417	-826	-17141
469621002	874.3130	208.7080	209.9565	-47.1174	112.1566	-25.5479	-825	-17141
469633007	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-822	-17141
469645011	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-819	-17142
469657014	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-817	-17142
469669017	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-814	-17143
469681002	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-812	-17143
469693007	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-809	-17144
469705010	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-807	-17145
469717013	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-804	-17145
469729017	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-802	-17146
469741001	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-799	-17146
469753006	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-797	-17147
469765009	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-794	-17147
469777012	874.3130	208.7080	209.9565	-47.1174	209.9565	-47.1174	-792	-17148
469789002	943.2920	689.6040	244.4460	111.6812	244.4460	-11.4182	-789	-17148
469801009	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-786	-17147
469813014	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-783	-17145
469825018	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-780	-17144
469837002	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-777	-17143
469849007	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-774	-17141
469861010	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-771	-17140
469873013	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-768	-17139
469885017	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-766	-17137
469897001	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-763	-17136
469909006	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-760	-17135
469921009	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-757	-17133
469933013	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-754	-17132
469945016	943.2920	689.6040	244.4460	111.6812	244.4460	111.6812	-751	-17131
469957017	594.6410	370.8530	70.1205	16.0559	208.9772	76.2124	-748	-17129
469969013	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-748	-17129
469981007	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-747	-17129
469993002	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-746	-17129
470005015	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-745	-17129
470017009	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-744	-17129
470029004	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-743	-17128
470041017	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-743	-17128
470053010	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-742	-17128
470065004	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-741	-17128
470077018	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-740	-17128
470089011	594.6410	370.8530	70.1205	16.0559	70.1205	16.0559	-739	-17128
470101009	956.1190	6.1680	250.8595	-118.9496	116.8405	-30.6769	-738	-17128
470113006	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-735	-17129
470125014	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-732	-17131
470137017	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-729	-17132
470149002	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-726	-17134
470161007	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-723	-17135
470173010	956.1190	6.1680	250.8595	-118.9496	250.8595	-118.9496	-720	-17136
470185012	594.1740	368.8230	69.8870	-9.4073	212.9971	-81.0872	-717	-17138
470197011	594.1740	368.8230	69.8870	-9.4073	69.8870	-9.4073	-716	-17138
470209009	594.1740	368.8230	69.8870	-9.4073	69.8870	-9.4073	-715	-17138
470221004	594.1740	368.8230	69.8870	-9.4073	69.8870	-9.4073	-715	-17138
470233018	594.1740	368.8230	69.8870	-9.4073	69.8870	-9.4073	-714	-17138
470245010	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-713	-17138
470257006	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-712	-17138
470269001	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-711	-17138
470281014	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-710	-17138
470293007	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-710	-17139
470305002	594.5960	367.7340	70.0980	-9.2697	70.0980	-9.2697	-709	-17139
470317422	594.7390	366.5450	70.1695	-9.1333	70.0980	-9.2697	-708	-17139
470330015	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-707	-17139
470342009	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-706	-17139
470354003	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-705	-17139
470366017	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-704	-17139
470378010	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-704	-17139
470390004	594.7390	366.5450	70.1695	-9.1333	70.1695	-9.1333	-703	-17139
470402008	939.8040	719.7590	242.7020	120.7277	189.7855	110.4827	-701	-17138
470414013	939.8040	719.7590	242.7020	120.7277	242.7020	120.7277	-697	-17137
470426016	939.8040	719.7590	242.7020	120.7277	242.7020	120.7277	-694	-17135
470438001	939.8040	719.7590	242.7020	120.7277	242.7020	120.7277	-692	-17134
470450002	594.0490	363.3970	69.8245	13.8191	210.8428	88.8557	-689	-17133
470462018	594.0490	363.3970	69.8245	13.8191	69.8245	13.8191	-688	-17133
470474011	594.0490	363.3970	69.8245	13.8191	69.8245	13.8191	-687	-17132
470486005	594.0490	363.3970	69.8245	13.8191	69.8245	13.8191	-687	-17132
470498000	594.0490	363.3970	69.8245	13.8191	69.8245	13.8191	-686	-17132
470510013	594.8760	360.8850	70.2380	13.0655	70.2380	13.0655	-685	-17132
470522007	594.8760	360.8850	70.2380	13.0655	70.2380	13.0655	-684	-17132
470534001	594.8760	360.8850	70.2380	13.0655	70.2380	13.0655	-683	-17132
470546015	594.8760	360.8850	70.2380	13.0655	70.2380	13.0655	-682	-17131
470558008	594.8760	360.8850	70.2380	13.0655	70.2380	13.0655	-682	-17131
470570011	595.3390	363.6050	70.4695	13.8815	70.4695	13.8815	-681	-17131
470582006	595.3390	363.6050	70.4695	13.8815	70.4695	13.8815	-680	-17131
470594001	595.3390	363.6050	70.4695	13.8815	70.4695	13.8815	-679	-17131
470606014	595.3390	363.6050	70.4695	13.8815	70.4695	13.8815	-678	-17131
470618015	596.0750	364.3560	70.8375	14.1068	70.8375	14.1068	-677	-17130
470630011	596.0750	364.3560	70.8375	14.1068	70.8375	14.1068	-676	-17130
470642005	596.0750	364.3560	70.8375	14.1068	70.8375	14.1068	-676	-17130
470654000	596.0750	364.3560	70.8375	14.1068	70.8375	14.1068	-675	-17130
470666011	595.5780	363.1270	70.5890	13.7381	70.5890	13.7381	-674	-17130
470678007	595.5780	363.1270	70.5890	13.7381	70.5890	13.7381	-673	-17130
470690002	595.5780	363.1270	70.5890	13.7381	70.5890	13.7381	-672	-17129
470702015	595.5780	363.1270	70.5890	13.7381	70.5890	13.7381	-671	-17129
470714015	595.9550	364.4140	70.7775	14.1242	70.7775	14.1242	-670	-17129
470726011	595.9550	364.4140	70.7775	14.1242	70.7775	14.1242	-670	-17129
470738006	595.9550	364.4140	70.7775	14.1242	70.7775	14.1242	-669	-17129
470750001	595.9550	364.4140	70.7775	14.1242	70.7775	14.1242	-668	-17129
470762014	595.9550	364.4140	70.7775	14.1242	70.7775	14.1242	-667	-17128
470774002	596.1470	363.2140	70.8735	13.7642	70.8735	13.7642	-666	-17128
470786012	596.1470	363.2140	70.8735	13.7642	70.8735	13.7642	-665	-17128
470798005	596.1470	363.2140	70.8735	13.7642	70.8735	13.7642	-665	-17128
470810000	596.1470	363.2140	70.8735	13.7642	70.8735	13.7642	-664	-17128
470822002	595.7410	363.8660	70.6705	13.9598	70.6705	13.9598	-663	-17128
470834017	595.7410	363.8660	70.6705	13.9598	70.6705	13.9598	-662	-17127
470846010	595.7410	363.8660	70.6705	13.9598	70.6705	13.9598	-661	-17127
470858005	595.7410	363.8660	70.6705	13.9598	70.6705	13.9598	-660	-17127
470870017	595.3410	363.6680	70.4705	13.9004	70.4705	13.9004	-659	-17127
470882011	595.3410	363.6680	70.4705	13.9004	70.4705	13.9004	-659	-17127
470894006	595.3410	363.6680	70.4705	13.9004	70.4705	13.9004	-658	-17127
470906001	595.3410	363.6680	70.4705	13.9004	70.4705	13.9004	-657	-17126
470918222	595.4090	363.9870	70.5045	13.9961	70.4705	13.9004	-656	-17126
470930009	595.4090	363.9870	70.5045	13.9961	70.5045	13.9961	-655	-17126
470942002	595.4090	363.9870	70.5045	13.9961	70.5045	13.9961	-654	-17126
470954015	595.4090	363.9870	70.5045	13.9961	70.5045	13.9961	-654	-17126
470966008	595.4090	363.9870	70.5045	13.9961	70.5045	13.9961	-653	-17126
470978010	595.0840	364.0290	70.3420	14.0087	70.3420	14.0087	-652	-17125
470990007	595.0840	364.0290	70.3420	14.0087	70.3420	14.0087	-651	-17125
471002001	595.0840	364.0290	70.3420	14.0087	70.3420	14.0087	-650	-17125
471014015	595.0840	364.0290	70.3420	14.0087	70.3420	14.0087	-649	-17125
471026011	594.8820	363.3130	70.2410	13.7939	70.2410	13.7939	-648	-17125
471038002	594.8820	363.3130	70.2410	13.7939	70.2410	13.7939	-648	-17125
471050016	594.8820	363.3130	70.2410	13.7939	70.2410	13.7939	-647	-17124
471062009	594.8820	363.3130	70.2410	13.7939	70.2410	13.7939	-646	-17124
471074004	594.8820	363.3130	70.2410	13.7939	70.2410	13.7939	-645	-17124
471086009	595.5470	362.2580	70.5735	13.4774	70.5735	13.4774	-644	-17124
471098002	595.5470	362.2580	70.5735	13.4774	70.5735	13.4774	-643	-17124
471110015	595.5470	362.2580	70.5735	13.4774	70.5735	13.4774	-643	-17124
471122009	595.5470	362.2580	70.5735	13.4774	70.5735	13.4774	-642	-17123
471134007	595.0720	361.2200	70.3360	13.1660	70.3360	13.1660	-641	-17123
471146017	595.0720	361.2200	70.3360	13.1660	70.3360	13.1660	-640	-17123
471158010	595.0720	361.2200	70.3360	13.1660	70.3360	13.1660	-639	-17123
471170005	595.0720	361.2200	70.3360	13.1660	70.3360	13.1660	-638	-17123
471183064	594.4900	361.8130	70.0450	13.3439	70.3360	13.1660	-637	-17123
471195004	594.4900	361.8130	70.0450	13.3439	70.0450	13.3439	-637	-17123
471207001	594.4900	361.8130	70.0450	13.3439	70.0450	13.3439	-636	-17122
471219016	594.4900	361.8130	70.0450	13.3439	70.0450	13.3439	-635	-17122
471231009	594.4900	361.8130	70.0450	13.3439	70.0450	13.3439	-634	-17122
471243007	594.5310	361.1360	70.0655	13.1408	70.0655	13.1408	-633	-17122
471255017	594.5310	361.1360	70.0655	13.1408	70.0655	13.1408	-632	-17122
471267010	594.5310	361.1360	70.0655	13.1408	70.0655	13.1408	-632	-17122
471279005	594.5310	361.1360	70.0655	13.1408	70.0655	13.1408	-631	-17121
471291004	594.6520	360.5550	70.1260	12.9665	70.1260	12.9665	-630	-17121
471303013	594.6520	360.5550	70.1260	12.9665	70.1260	12.9665	-629	-17121
471315007	594.6520	360.5550	70.1260	12.9665	70.1260	12.9665	-628	-17121
471327001	594.6520	360.5550	70.1260	12.9665	70.1260	12.9665	-627	-17121
471339008	594.4040	360.5490	70.0020	12.9647	70.0020	12.9647	-626	-17121
471351018	594.4040	360.5490	70.0020	12.9647	70.0020	12.9647	-626	-17120
471363011	594.4040	360.5490	70.0020	12.9647	70.0020	12.9647	-625	-17120
471375006	594.4040	360.5490	70.0020	12.9647	70.0020	12.9647	-624	-17120
471387001	594.4040	360.5490	70.0020	12.9647	70.0020	12.9647	-623	-17120
471399004	594.5040	360.3020	70.0520	12.8906	70.0520	12.8906	-622	-17120
471411017	594.5040	360.3020	70.0520	12.8906	70.0520	12.8906	-621	-17120
471423011	594.5040	360.3020	70.0520	12.8906	70.0520	12.8906	-621	-17120
471435005	594.5040	360.3020	70.0520	12.8906	70.0520	12.8906	-620	-17119
471447007	594.5190	359.8860	70.0595	12.7596	70.0595	12.7596	-619	-17119
471459003	594.5190	359.8860	70.0595	12.7596	70.0595	12.7596	-618	-17119
471471017	594.5190	359.8860	70.0595	12.7596	70.0595	12.7596	-617	-17119
471483010	594.5190	359.8860	70.0595	12.7596	70.0595	12.7596	-616	-17119
471496103	594.7100	359.2460	70.1550	12.5294	70.0595	12.7596	-616	-17119
471508006	594.7100	359.2460	70.1550	12.5294	70.1550	12.5294	-615	-17118
471520018	594.7100	359.2460	70.1550	12.5294	70.1550	12.5294	-614	-17118
471532011	594.7100	359.2460	70.1550	12.5294	70.1550	12.5294	-613	-17118
471544006	594.7100	359.2460	70.1550	12.5294	70.1550	12.5294	-612	-17118
471556007	594.5420	359.0910	70.0710	12.4358	70.0710	12.4358	-611	-17118
471568004	594.5420	359.0910	70.0710	12.4358	70.0710	12.4358	-610	-17118
471580017	594.5420	359.0910	70.0710	12.4358	70.0710	12.4358	-610	-17118
471592010	594.5420	359.0910	70.0710	12.4358	70.0710	12.4358	-609	-17117
471604016	594.3770	359.9330	69.9885	12.6848	69.9885	12.6848	-608	-17117
471616009	594.3770	359.9330	69.9885	12.6848	69.9885	12.6848	-607	-17117
471628003	594.3770	359.9330	69.9885	12.6848	69.9885	12.6848	-606	-17117
471640017	594.3770	359.9330	69.9885	12.6848	69.9885	12.6848	-605	-17117
471652010	594.7760	358.3100	70.1880	12.1174	70.1880	12.1174	-605	-17117
471664005	594.7760	358.3100	70.1880	12.1174	70.1880	12.1174	-604	-17116
471676018	594.7760	358.3100	70.1880	12.1174	70.1880	12.1174	-603	-17116
471688011	594.7760	358.3100	70.1880	12.1174	70.1880	12.1174	-602	-17116
471700014	594.7200	359.3650	70.1600	12.4027	70.1600	12.4027	-601	-17116
471712009	594.7200	359.3650	70.1600	12.4027	70.1600	12.4027	-600	-17116
471724004	594.7200	359.3650	70.1600	12.4027	70.1600	12.4027	-599	-17116
471736017	594.7200	359.3650	70.1600	12.4027	70.1600	12.4027	-599	-17116
471748010	595.0350	357.6640	70.3175	11.7746	70.3175	11.7746	-598	-17115
471760005	595.0350	357.6640	70.3175	11.7746	70.3175	11.7746	-597	-17115
471772000	595.0350	357.6640	70.3175	11.7746	70.3175	11.7746	-596	-17115
471784013	595.0350	357.6640	70.3175	11.7746	70.3175	11.7746	-595	-17115
471796007	595.0350	357.6640	70.3175	11.7746	70.3175	11.7746	-594	-17115
471808007	594.8260	358.1420	70.2130	11.8214	70.2130	11.8214	-594	-17115
471820004	594.8260	358.1420	70.2130	11.8214	70.2130	11.8214	-593	-17115
471832018	594.8260	358.1420	70.2130	11.8214	70.2130	11.8214	-592	-17114
471844011	594.8260	358.1420	70.2130	11.8214	70.2130	11.8214	-591	-17114
471856012	594.7630	358.0020	70.1815	11.6739	70.1815	11.6739	-590	-17114
471868009	594.7630	358.0020	70.1815	11.6739	70.1815	11.6739	-589	-17114
471880004	594.7630	358.0020	70.1815	11.6739	70.1815	11.6739	-589	-17114
471892017	594.7630	358.0020	70.1815	11.6739	70.1815	11.6739	-588	-17114
471904000	594.8400	357.4870	70.2200	11.3994	70.2200	11.3994	-587	-17114
471916015	594.8400	357.4870	70.2200	11.3994	70.2200	11.3994	-586	-17113
471928009	594.8400	357.4870	70.2200	11.3994	70.2200	11.3994	-585	-17113
471940003	594.8400	357.4870	70.2200	11.3994	70.2200	11.3994	-584	-17113
471952001	594.6840	358.1090	70.1420	11.4952	70.1420	11.4952	-583	-17113
471964011	594.6840	358.1090	70.1420	11.4952	70.1420	11.4952	-583	-17113
471976004	594.6840	358.1090	70.1420	11.4952	70.1420	11.4952	-582	-17113
471988018	594.6840	358.1090	70.1420	11.4952	70.1420	11.4952	-581	-17113
472000018	594.7070	357.4250	70.1535	11.1636	70.1535	11.1636	-580	-17113
472012015	594.7070	357.4250	70.1535	11.1636	70.1535	11.1636	-579	-17112
472024009	594.7070	357.4250	70.1535	11.1636	70.1535	11.1636	-578	-17112
472036004	594.7070	357.4250	70.1535	11.1636	70.1535	11.1636	-578	-17112
472048004	594.7120	357.5620	70.1560	11.0888	70.1560	11.0888	-577	-17112
472060002	594.7120	357.5620	70.1560	11.0888	70.1560	11.0888	-576	-17112
472072015	594.7120	357.5620	70.1560	11.0888	70.1560	11.0888	-575	-17112
472084009	594.7120	357.5620	70.1560	11.0888	70.1560	11.0888	-574	-17112
472096005	594.8240	357.0370	70.2120	10.7910	70.2120	10.7910	-573	-17111
472108017	594.8240	357.0370	70.2120	10.7910	70.2120	10.7910	-573	-17111
472120010	594.8240	357.0370	70.2120	10.7910	70.2120	10.7910	-572	-17111
472132004	594.8240	357.0370	70.2120	10.7910	70.2120	10.7910	-571	-17111
472144009	594.6340	356.9300	70.1170	10.6067	70.1170	10.6067	-570	-17111
472156003	594.6340	356.9300	70.1170	10.6067	70.1170	10.6067	-569	-17111
472168016	594.6340	356.9300	70.1170	10.6067	70.1170	10.6067	-568	-17111
472180009	594.6340	356.9300	70.1170	10.6067	70.1170	10.6067	-567	-17111
472192018	594.9420	357.3070	70.2710	10.5918	70.2710	10.5918	-567	-17110
472204015	594.9420	357.3070	70.2710	10.5918	70.2710	10.5918	-566	-17110
472216011	594.9420	357.3070	70.2710	10.5918	70.2710	10.5918	-565	-17110
472228005	594.9420	357.3070	70.2710	10.5918	70.2710	10.5918	-564	-17110
472240007	594.9530	356.4110	70.2765	10.1467	70.2765	10.1467	-563	-17110
472252004	594.9530	356.4110	70.2765	10.1467	70.2765	10.1467	-562	-17110
472264017	594.9530	356.4110	70.2765	10.1467	70.2765	10.1467	-562	-17110
472276010	594.9530	356.4110	70.2765	10.1467	70.2765	10.1467	-561	-17110
472288015	594.8490	356.5330	70.2245	10.0168	70.2245	10.0168	-560	-17109
472300008	594.8490	356.5330	70.2245	10.0168	70.2245	10.0168	-559	-17109
472312003	594.8490	356.5330	70.2245	10.0168	70.2245	10.0168	-558	-17109
472324016	594.8490	356.5330	70.2245	10.0168	70.2245	10.0168	-557	-17109
472336053	594.8250	356.0560	70.2125	9.6792	70.2245	10.0168	-557	-17109
472348005	594.8250	356.0560	70.2125	9.6792	70.2125	9.6792	-556	-17109
472360012	594.8250	356.0560	70.2125	9.6792	70.2125	9.6792	-555	-17109
472372004	594.8250	356.0560	70.2125	9.6792	70.2125	9.6792	-554	-17109
472384013	595.2750	356.0650	70.4375	9.4978	70.4375	9.4978	-553	-17108
472396004	595.2750	356.0650	70.4375	9.4978	70.4375	9.4978	-552	-17108
472408009	595.2750	356.0650	70.4375	9.4978	70.4375	9.4978	-551	-17108
472420000	595.2750	356.0650	70.4375	9.4978	70.4375	9.4978	-551	-17108
472432008	595.3490	355.4870	70.4745	9.1033	70.4745	9.1033	-550	-17108
472444000	595.3490	355.4870	70.4745	9.1033	70.4745	9.1033	-549	-17108
472456005	595.3490	355.4870	70.4745	9.1033	70.4745	9.1033	-548	-17108
472468015	595.3490	355.4870	70.4745	9.1033	70.4745	9.1033	-547	-17108
472480001	595.3490	355.4870	70.4745	9.1033	70.4745	9.1033	-546	-17108
472492012	595.3990	355.4950	70.4995	8.8717	70.4995	8.8717	-546	-17107
472504018	595.3990	355.4950	70.4995	8.8717	70.4995	8.8717	-545	-17107
472516010	595.3990	355.4950	70.4995	8.8717	70.4995	8.8717	-544	-17107
472528016	595.3990	355.4950	70.4995	8.8717	70.4995	8.8717	-543	-17107
472540008	595.3570	355.2150	70.4785	8.5584	70.4785	8.5584	-542	-17107
472552014	595.3570	355.2150	70.4785	8.5584	70.4785	8.5584	-541	-17107
472564006	595.3570	355.2150	70.4785	8.5584	70.4785	8.5584	-540	-17107
472576012	595.3570	355.2150	70.4785	8.5584	70.4785	8.5584	-540	-17107
472588008	595.2520	354.9250	70.4260	8.2278	70.4260	8.2278	-539	-17107
472600000	595.2520	354.9250	70.4260	8.2278	70.4260	8.2278	-538	-17107
472612005	595.2520	354.9250	70.4260	8.2278	70.4260	8.2278	-537	-17106
472624015	595.2520	354.9250	70.4260	8.2278	70.4260	8.2278	-536	-17106
472636014	595.2370	354.7880	70.4185	7.9114	70.4185	7.9114	-535	-17106
472648004	595.2370	354.7880	70.4185	7.9114	70.4185	7.9114	-535	-17106
472660009	595.2370	354.7880	70.4185	7.9114	70.4185	7.9114	-534	-17106
472672001	595.2370	354.7880	70.4185	7.9114	70.4185	7.9114	-533	-17106
472684016	595.3020	354.6180	70.4510	7.6035	70.4510	7.6035	-532	-17106
472696009	595.3020	354.6180	70.4510	7.6035	70.4510	7.6035	-531	-17106
472708014	595.3020	354.6180	70.4510	7.6035	70.4510	7.6035	-530	-17106
472720006	595.3020	354.6180	70.4510	7.6035	70.4510	7.6035	-529	-17106
472732009	595.1980	354.5620	70.3990	7.3136	70.3990	7.3136	-529	-17106
472744015	595.1980	354.5620	70.3990	7.3136	70.3990	7.3136	-528	-17105
472756007	595.1980	354.5620	70.3990	7.3136	70.3990	7.3136	-527	-17105
472768013	595.1980	354.5620	70.3990	7.3136	70.3990	7.3136	-526	-17105
472780005	595.1980	354.5620	70.3990	7.3136	70.3990	7.3136	-525	-17105
472792017	595.1860	354.4240	70.3930	6.9750	70.3930	6.9750	-524	-17105
472804004	595.1860	354.4240	70.3930	6.9750	70.3930	6.9750	-524	-17105
472816009	595.1860	354.4240	70.3930	6.9750	70.3930	6.9750	-523	-17105
472828001	595.1860	354.4240	70.3930	6.9750	70.3930	6.9750	-522	-17105
472840017	595.3610	354.3260	70.4805	6.6473	70.4805	6.6473	-521	-17105
472852009	595.3610	354.3260	70.4805	6.6473	70.4805	6.6473	-520	-17105
472864014	595.3610	354.3260	70.4805	6.6473	70.4805	6.6473	-519	-17105
472876006	595.3610	354.3260	70.4805	6.6473	70.4805	6.6473	-519	-17105
472888007	595.3560	354.4570	70.4780	6.4192	70.4780	6.4192	-518	-17104
472900015	595.3560	354.4570	70.4780	6.4192	70.4780	6.4192	-517	-17104
472912007	595.3560	354.4570	70.4780	6.4192	70.4780	6.4192	-516	-17104
472924013	595.3560	354.4570	70.4780	6.4192	70.4780	6.4192	-515	-17104
472936017	595.3050	354.5530	70.4525	6.1831	70.4525	6.1831	-514	-17104
472948009	595.3050	354.5530	70.4525	6.1831	70.4525	6.1831	-513	-17104
472960014	595.3050	354.5530	70.4525	6.1831	70.4525	6.1831	-513	-17104
472972007	595.3050	354.5530	70.4525	6.1831	70.4525	6.1831	-512	-17104
472984000	595.4680	354.3720	70.5340	5.8457	70.5340	5.8457	-511	-17104
472996007	595.4680	354.3720	70.5340	5.8457	70.5340	5.8457	-510	-17104
473008018	595.4680	354.3720	70.5340	5.8457	70.5340	5.8457	-509	-17104
473020004	595.4680	354.3720	70.5340	5.8457	70.5340	5.8457	-508	-17104
473032008	595.4680	354.3720	70.5340	5.8457	70.5340	5.8457	-508	-17104
473044000	595.4450	354.4750	70.5225	5.5884	70.5225	5.5884	-507	-17103
473056006	595.4450	354.4750	70.5225	5.5884	70.5225	5.5884	-506	-17103
473068017	595.4450	354.4750	70.5225	5.5884	70.5225	5.5884	-505	-17103
473080003	595.4450	354.4750	70.5225	5.5884	70.5225	5.5884	-504	-17103
473092017	595.4550	354.4450	70.5275	5.2857	70.5275	5.2857	-503	-17103
473104010	595.4550	354.4450	70.5275	5.2857	70.5275	5.2857	-502	-17103
473116014	595.4550	354.4450	70.5275	5.2857	70.5275	5.2857	-502	-17103
473128006	595.4550	354.4450	70.5275	5.2857	70.5275	5.2857	-501	-17103
473140017	595.2580	354.6290	70.4290	5.0778	70.4290	5.0778	-500	-17103
473152006	595.2580	354.6290	70.4290	5.0778	70.4290	5.0778	-499	-17103
473164011	595.2580	354.6290	70.4290	5.0778	70.4290	5.0778	-498	-17103
473176003	595.2580	354.6290	70.4290	5.0778	70.4290	5.0778	-497	-17103
473188513	595.4180	351.9410	70.5090	3.8606	70.4290	5.0778	-497	-17103
473200018	595.4180	351.9410	70.5090	3.8606	70.5090	3.8606	-496	-17103
473212005	595.4180	351.9410	70.5090	3.8606	70.5090	3.8606	-495	-17103
473224010	595.4180	351.9410	70.5090	3.8606	70.5090	3.8606	-494	-17103
473236002	595.4180	351.9410	70.5090	3.8606	70.5090	3.8606	-493	-17103
473248016	595.0240	352.5520	70.3120	3.6276	70.3120	3.6276	-492	-17102
473260001	595.0240	352.5520	70.3120	3.6276	70.3120	3.6276	-491	-17102
473272006	595.0240	352.5520	70.3120	3.6276	70.3120	3.6276	-491	-17102
