time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y	integral_x	integral_y
35210003	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	255	147	55.5951	35.9515
35223016	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	257	148	55.5951	35.9515
35236003	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	260	149	55.5951	35.9515
35249016	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	262	150	55.5951	35.9515
35262003	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	264	151	55.5951	35.9515
35275016	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	266	152	55.5951	35.9515
35288003	595.9350	426.2700	171.5301	75.7134	171.5301	75.7134	268	153	55.5951	35.9515
35301006	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	271	154	58.9680	37.0868
35314013	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	273	155	58.9680	37.0868
35327003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	275	156	58.9680	37.0868
35340016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	278	157	58.9680	37.0868
35353003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	280	158	58.9680	37.0868
35366016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	282	159	58.9680	37.0868
35379003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	284	160	58.9680	37.0868
35392016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	287	161	58.9680	37.0868
35405003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	289	162	58.9680	37.0868
35418016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	291	163	58.9680	37.0868
35431003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	293	164	58.9680	37.0868
35444016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	296	165	58.9680	37.0868
35457003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	298	166	58.9680	37.0868
35470016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	300	167	58.9680	37.0868
35483003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	302	168	58.9680	37.0868
35496016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	305	169	58.9680	37.0868
35509003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	307	170	58.9680	37.0868
35522016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	309	170	58.9680	37.0868
35535003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	311	171	58.9680	37.0868
35548016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	314	172	58.9680	37.0868
35561003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	316	173	58.9680	37.0868
35574016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	318	174	58.9680	37.0868
35587003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	321	175	58.9680	37.0868
35600016	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	323	176	58.9680	37.0868
35613003	595.3130	424.6930	174.2810	75.9026	174.2810	75.9026	325	177	58.9680	37.0868
35626010	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	327	178	68.8236	39.8251
35639013	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	330	179	68.8236	39.8251
35652003	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	332	180	68.8236	39.8251
35665016	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	335	181	68.8236	39.8251
35678003	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	337	182	68.8236	39.8251
35691016	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	340	183	68.8236	39.8251
35704003	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	342	184	68.8236	39.8251
35717016	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	344	185	68.8236	39.8251
35730003	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	347	186	68.8236	39.8251
35743016	599.1760	415.1870	187.9996	72.9373	187.9996	72.9373	349	187	68.8236	39.8251
35756012	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	352	188	72.4349	40.8455
35769006	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	354	189	72.4349	40.8455
35782013	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	357	190	72.4349	40.8455
35795003	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	359	191	72.4349	40.8455
35808016	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	362	192	72.4349	40.8455
35821003	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	364	193	72.4349	40.8455
35834016	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	367	194	72.4349	40.8455
35847003	596.3600	414.7990	188.7948	73.7249	188.7948	73.7249	369	195	72.4349	40.8455
35860007	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	371	196	75.6351	41.7038
35873013	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	374	196	75.6351	41.7038
35886003	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	376	197	75.6351	41.7038
35899016	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	379	198	75.6351	41.7038
35912003	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	381	199	75.6351	41.7038
35925016	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	384	200	75.6351	41.7038
35938003	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	386	201	75.6351	41.7038
35951016	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	389	202	75.6351	41.7038
35964003	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	391	203	75.6351	41.7038
35977016	596.6210	412.1300	192.2560	72.9818	192.2560	72.9818	394	204	75.6351	41.7038
35990008	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	396	205	79.4042	42.6538
36003013	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	399	206	79.4042	42.6538
36016003	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	402	207	79.4042	42.6538
36029016	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	404	208	79.4042	42.6538
36042003	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	407	209	79.4042	42.6538
36055016	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	409	210	79.4042	42.6538
36068003	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	412	211	79.4042	42.6538
36081016	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	414	212	79.4042	42.6538
36094003	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	417	212	79.4042	42.6538
36107015	596.0840	408.7610	195.4881	71.9103	195.4881	71.9103	419	213	79.4042	42.6538
36120012	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	422	214	82.9703	43.5445
36133005	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	424	215	82.9703	43.5445
36146013	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	427	216	82.9703	43.5445
36159003	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	430	217	82.9703	43.5445
36172016	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	432	218	82.9703	43.5445
36185003	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	435	219	82.9703	43.5445
36198016	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	437	220	82.9703	43.5445
36211003	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	440	221	82.9703	43.5445
36224016	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	442	222	82.9703	43.5445
36237003	594.7040	407.7480	197.6743	72.1932	197.6743	72.1932	445	223	82.9703	43.5445
36250010	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	448	224	86.9678	44.3861
36263013	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	450	225	86.9678	44.3861
36276003	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	453	226	86.9678	44.3861
36289016	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	456	226	86.9678	44.3861
36302003	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	458	227	86.9678	44.3861
36315016	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	461	228	86.9678	44.3861
36328003	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	464	229	86.9678	44.3861
36341016	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	466	230	86.9678	44.3861
36354003	597.3570	401.1790	204.3248	69.0934	204.3248	69.0934	469	231	86.9678	44.3861
