time	obj_x	obj_y	setspd_x	setspd_y	spd_x	spd_y	step_x	step_y
74816002	514.5340	360.1470	186.5683	2.0141	186.5683	2.0141	-906	263
74828007	514.5340	360.1470	186.5683	2.0141	186.5683	2.0141	-904	263
74840011	514.5340	360.1470	186.5683	2.0141	186.5683	2.0141	-902	263
74852014	514.5340	360.1470	186.5683	2.0141	186.5683	2.0141	-899	263
74864013	514.6800	359.4860	188.2580	0.8131	188.2580	0.8131	-897	263
74876001	514.6800	359.4860	188.2580	0.8131	188.2580	0.8131	-895	263
74888007	514.6800	359.4860	188.2580	0.8131	188.2580	0.8131	-893	263
74900010	514.6800	359.4860	188.2580	0.8131	188.2580	0.8131	-890	263
74912013	514.6800	359.4860	188.2580	0.8131	188.2580	0.8131	-888	263
74924006	514.6160	359.7570	189.0255	1.2969	189.0255	1.2969	-886	263
74936011	514.6160	359.7570	189.0255	1.2969	189.0255	1.2969	-884	263
74948015	514.6160	359.7570	189.0255	1.2969	189.0255	1.2969	-881	263
74960018	514.6160	359.7570	189.0255	1.2969	189.0255	1.2969	-879	263
74972002	514.6160	359.7570	189.0255	1.2969	189.0255	1.2969	-877	263
74984015	514.4880	359.7780	189.7546	1.3304	189.7546	1.3304	-875	263
74996001	514.4880	359.7780	189.7546	1.3304	189.7546	1.3304	-872	263
75008005	514.4880	359.7780	189.7546	1.3304	189.7546	1.3304	-870	263
75020008	514.4880	359.7780	189.7546	1.3304	189.7546	1.3304	-868	263
75032012	514.4880	359.7780	189.7546	1.3304	189.7546	1.3304	-865	263
75044010	514.7940	359.6220	191.7131	1.0428	191.7131	1.0428	-863	263
75056010	514.7940	359.6220	191.7131	1.0428	191.7131	1.0428	-861	263
75068013	514.7940	359.6220	191.7131	1.0428	191.7131	1.0428	-859	263
75080017	514.7940	359.6220	191.7131	1.0428	191.7131	1.0428	-856	263
75092001	514.7940	359.6220	191.7131	1.0428	191.7131	1.0428	-854	263
75104006	514.7620	359.5640	192.6599	0.9306	192.6599	0.9306	-852	263
75116009	514.7620	359.5640	192.6599	0.9306	192.6599	0.9306	-849	263
75128013	514.7620	359.5640	192.6599	0.9306	192.6599	0.9306	-847	263
75140016	514.7620	359.5640	192.6599	0.9306	192.6599	0.9306	-845	263
75152001	514.7620	359.5640	192.6599	0.9306	192.6599	0.9306	-842	263
75164010	514.8750	359.8230	194.0594	1.3935	194.0594	1.3935	-840	263
75176016	514.8750	359.8230	194.0594	1.3935	194.0594	1.3935	-838	263
75188002	514.8750	359.8230	194.0594	1.3935	194.0594	1.3935	-835	263
75200007	514.8750	359.8230	194.0594	1.3935	194.0594	1.3935	-833	263
75212010	514.8750	359.8230	194.0594	1.3935	194.0594	1.3935	-831	263
75224016	514.7740	360.2860	194.8072	2.2321	194.8072	2.2321	-828	263
75236017	514.7740	360.2860	194.8072	2.2321	194.8072	2.2321	-826	263
75248001	514.7740	360.2860	194.8072	2.2321	194.8072	2.2321	-824	263
75260006	514.7740	360.2860	194.8072	2.2321	194.8072	2.2321	-821	263
75272009	514.7740	360.2860	194.8072	2.2321	194.8072	2.2321	-819	263
75284006	514.9640	360.1170	196.4094	1.9300	196.4094	1.9300	-817	263
75296007	514.9640	360.1170	196.4094	1.9300	196.4094	1.9300	-814	263
75308011	514.9640	360.1170	196.4094	1.9300	196.4094	1.9300	-812	263
75320014	514.9640	360.1170	196.4094	1.9300	196.4094	1.9300	-810	263
75332017	514.9640	360.1170	196.4094	1.9300	196.4094	1.9300	-807	263
75344008	514.9140	359.8810	197.3083	1.5031	197.3083	1.5031	-805	263
75356014	514.9140	359.8810	197.3083	1.5031	197.3083	1.5031	-803	263
75368000	514.9140	359.8810	197.3083	1.5031	197.3083	1.5031	-800	263
75380004	514.9140	359.8810	197.3083	1.5031	197.3083	1.5031	-798	263
75392008	514.9140	359.8810	197.3083	1.5031	197.3083	1.5031	-796	264
75404013	515.0890	359.5670	198.8904	0.9300	198.8904	0.9300	-793	264
75416014	515.0890	359.5670	198.8904	0.9300	198.8904	0.9300	-791	264
75428018	515.0890	359.5670	198.8904	0.9300	198.8904	0.9300	-788	264
75440002	515.0890	359.5670	198.8904	0.9300	198.8904	0.9300	-786	264
75452007	515.0890	359.5670	198.8904	0.9300	198.8904	0.9300	-784	264
75464008	514.5990	360.4710	198.3718	2.5650	198.3718	2.5650	-781	264
75476014	514.5990	360.4710	198.3718	2.5650	198.3718	2.5650	-779	264
75488017	514.5990	360.4710	198.3718	2.5650	198.3718	2.5650	-776	264
75500002	514.5990	360.4710	198.3718	2.5650	198.3718	2.5650	-774	264
75512007	514.5990	360.4710	198.3718	2.5650	198.3718	2.5650	-772	264
75524011	514.7590	359.9730	199.9727	1.6681	199.9727	1.6681	-769	264
75536013	514.7590	359.9730	199.9727	1.6681	199.9727	1.6681	-767	264
75548017	514.7590	359.9730	199.9727	1.6681	199.9727	1.6681	-765	264
75560001	514.7590	359.9730	199.9727	1.6681	199.9727	1.6681	-762	264
75572006	514.7590	359.9730	199.9727	1.6681	199.9727	1.6681	-760	264
75584006	514.1300	360.6560	199.1074	2.9093	199.1074	2.9093	-757	264
75596013	514.1300	360.6560	199.1074	2.9093	199.1074	2.9093	-755	264
75608016	514.1300	360.6560	199.1074	2.9093	199.1074	2.9093	-753	264
75620001	514.1300	360.6560	199.1074	2.9093	199.1074	2.9093	-750	264
75632005	514.1300	360.6560	199.1074	2.9093	199.1074	2.9093	-748	264
75644016	512.6750	361.6310	195.7639	4.6949	195.7639	4.6949	-745	264
75656002	512.6750	361.6310	195.7639	4.6949	195.7639	4.6949	-743	264
75668007	512.6750	361.6310	195.7639	4.6949	195.7639	4.6949	-741	264
75680010	512.6750	361.6310	195.7639	4.6949	195.7639	4.6949	-738	264
75692013	512.6750	361.6310	195.7639	4.6949	195.7639	4.6949	-736	264
75704006	510.7530	362.6460	190.9284	6.5699	190.9284	6.5699	-734	264
75716011	510.7530	362.6460	190.9284	6.5699	190.9284	6.5699	-731	264
75728015	510.7530	362.6460	190.9284	6.5699	190.9284	6.5699	-729	264
75740018	510.7530	362.6460	190.9284	6.5699	190.9284	6.5699	-727	265
75752003	510.7530	362.6460	190.9284	6.5699	190.9284	6.5699	-724	265
75764008	517.5200	359.1810	212.3022	0.3188	212.3022	0.3188	-722	265
75776011	517.5200	359.1810	212.3022	0.3188	212.3022	0.3188	-720	265
75788015	517.5200	359.1810	212.3022	0.3188	212.3022	0.3188	-717	265
75800018	517.5200	359.1810	212.3022	0.3188	212.3022	0.3188	-714	265
75812002	517.5200	359.1810	212.3022	0.3188	212.3022	0.3188	-712	265
75824002	515.7030	359.5140	207.9243	0.9095	207.9243	0.9095	-709	265
75836009	515.7030	359.5140	207.9243	0.9095	207.9243	0.9095	-707	265
75848013	515.7030	359.5140	207.9243	0.9095	207.9243	0.9095	-704	265
75860017	515.7030	359.5140	207.9243	0.9095	207.9243	0.9095	-702	265
75872001	515.7030	359.5140	207.9243	0.9095	207.9243	0.9095	-699	265
75884006	515.0830	360.9490	207.1148	3.5095	207.1148	3.5095	-697	265
75896009	515.0830	360.9490	207.1148	3.5095	207.1148	3.5095	-694	265
75908012	515.0830	360.9490	207.1148	3.5095	207.1148	3.5095	-692	265
75920016	515.0830	360.9490	207.1148	3.5095	207.1148	3.5095	-689	265
75932012	515.3370	359.4830	208.7885	0.8627	208.7885	0.8727	-687	265
75944014	515.3370	359.4830	208.7885	0.8627	208.7885	0.8627	-684	265
75956017	515.3370	359.4830	208.7885	0.8627	208.7885	0.8627	-682	265
75968002	515.3370	359.4830	208.7885	0.8627	208.7885	0.8627	-679	265
75980007	515.3370	359.4830	208.7885	0.8627	208.7885	0.8627	-677	265
75992007	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-674	265
76004013	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-672	265
76016017	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-669	265
76028001	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-667	265
76040006	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-664	265
76052009	515.3420	360.9510	209.8259	3.5216	209.8259	3.5216	-662	265
76064004	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-659	265
76076007	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-657	265
76088011	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-654	265
76100014	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-652	265
76112018	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-649	265
76124002	515.3690	360.1700	211.0734	2.1192	211.0734	2.1192	-647	265
76136011	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-644	265
76148017	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-642	265
76160003	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-639	265
76172008	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-636	265
76184011	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-634	265
76196015	515.7140	360.0760	213.5103	1.9518	213.5103	1.9518	-631	266
76208008	515.6310	359.5420	214.4280	0.9816	214.4280	0.9816	-629	266
76220013	515.6310	359.5420	214.4280	0.9816	214.4280	0.9816	-626	266
76232016	515.6310	359.5420	214.4280	0.9816	214.4280	0.9816	-624	266
76244001	515.6310	359.5420	214.4280	0.9816	214.4280	0.9816	-621	266
76256005	515.6310	359.5420	214.4280	0.9816	214.4280	0.9816	-618	266
76268013	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-616	266
76280001	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-613	266
76292007	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-611	266
76304010	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-608	266
76316013	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-605	266
76328016	515.8290	359.6340	216.2323	1.1398	216.2323	1.1398	-603	266
76340002	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-600	266
76352006	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-598	266
76364009	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-595	266
76376013	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-592	266
76388016	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-590	266
76400001	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-587	266
76412005	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-585	266
76424009	515.6190	359.5350	216.8789	0.9516	216.8789	0.9516	-582	266
76436017	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-579	266
76448005	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-577	266
76460010	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-574	266
76472013	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-572	266
76484017	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-569	266
76496001	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-566	266
76508006	515.6690	359.5270	218.6954	0.9239	218.6954	0.9239	-564	266
76520012	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-561	266
76532013	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-558	266
76544016	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-556	266
76556001	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-553	266
76568005	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-551	266
76580009	515.5220	360.7810	219.7505	3.2009	219.7505	3.2009	-548	266
76592015	515.8250	360.1630	221.9490	2.0920	221.9490	2.0920	-545	266
76604015	515.8250	360.1630	221.9490	2.0920	221.9490	2.0920	-543	266
76616000	515.8250	360.1630	221.9490	2.0920	221.9490	2.0920	-540	266
76628005	515.8250	360.1630	221.9490	2.0920	221.9490	2.0920	-537	266
76640008	515.8250	360.1630	221.9490	2.0920	221.9490	2.0920	-535	266
76653210	516.2280	359.8150	224.3300	1.4620	221.9490	2.0920	-532	266
76665005	516.2280	359.8150	224.3300	1.4620	224.3300	1.4620	-529	266
76677006	516.2280	359.8150	224.3300	1.4620	224.3300	1.4620	-526	266
76689009	516.2280	359.8150	224.3300	1.4620	224.3300	1.4620	-524	266
76701013	516.2280	359.8150	224.3300	1.4620	224.3300	1.4620	-521	266
76713012	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-518	266
76725018	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-516	266
76737004	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-513	266
76749009	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-510	266
76761012	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-507	266
76773015	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-505	266
76785000	516.0490	359.8440	224.8672	1.5114	224.8672	1.5114	-502	266
76797001	516.2200	359.9840	226.8367	1.7630	226.8367	1.7630	-499	266
76809007	516.2200	359.9840	226.8367	1.7630	226.8367	1.7630	-497	266
76821012	516.2200	359.9840	226.8367	1.7630	226.8367	1.7630	-494	266
76833015	516.2200	359.9840	226.8367	1.7630	226.8367	1.7630	-491	266
76845018	516.2200	359.9840	226.8367	1.7630	226.8367	1.7630	-488	266
76857007	516.2910	359.6450	228.1365	1.1464	228.1365	1.1464	-486	267
76869007	516.2910	359.6450	228.1365	1.1464	228.1365	1.1464	-483	267
76881011	516.2910	359.6450	228.1365	1.1464	228.1365	1.1464	-480	267
76893014	516.2910	359.6450	228.1365	1.1464	228.1365	1.1464	-478	267
76906141	516.0020	359.9380	228.2238	1.6728	228.1365	1.1464	-475	267
76918016	516.0020	359.9380	228.2238	1.6728	228.2238	1.6728	-472	267
76930002	516.0020	359.9380	228.2238	1.6728	228.2238	1.6728	-469	267
76942007	516.0020	359.9380	228.2238	1.6728	228.2238	1.6728	-466	267
76954010	516.0020	359.9380	228.2238	1.6728	228.2238	1.6728	-464	267
76966013	516.0020	359.9380	228.2238	1.6728	228.2238	1.6728	-461	267
76978008	516.4330	360.1860	230.7565	2.1230	230.7565	2.1230	-458	267
76990011	516.4330	360.1860	230.7565	2.1230	230.7565	2.1230	-455	267
77002015	516.4330	360.1860	230.7565	2.1230	230.7565	2.1230	-453	267
77014018	516.4330	360.1860	230.7565	2.1230	230.7565	2.1230	-450	267
77026016	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-447	267
77038016	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-444	267
77050001	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-442	267
77062005	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-439	267
77074009	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-436	267
77086012	516.0100	359.6190	230.4122	1.0965	230.4122	1.0965	-433	267
77098003	516.1110	360.4430	231.8718	2.5883	231.8718	2.5883	-430	267
77110009	516.1110	360.4430	231.8718	2.5883	231.8718	2.5883	-428	267
77122013	516.1110	360.4430	231.8718	2.5883	231.8718	2.5883	-425	267
77134017	516.1110	360.4430	231.8718	2.5883	231.8718	2.5883	-422	267
77146001	516.1110	360.4430	231.8718	2.5883	231.8718	2.5883	-419	267
77158012	516.4420	360.0930	233.9579	1.9599	233.9579	1.9599	-417	267
77170018	516.4420	360.0930	233.9579	1.9599	233.9579	1.9599	-414	267
77182003	516.4420	360.0930	233.9579	1.9599	233.9579	1.9599	-411	267
77194007	516.4420	360.0930	233.9579	1.9599	233.9579	1.9599	-408	267
77206012	516.0880	360.8320	233.8982	3.3040	233.8982	3.3040	-405	267
77218014	516.0880	360.8320	233.8982	3.3040	233.8982	3.3040	-402	267
77230017	516.0880	360.8320	233.8982	3.3040	233.8982	3.3040	-400	267
77242002	516.0880	360.8320	233.8982	3.3040	233.8982	3.3040	-397	267
77254007	516.0880	360.8320	233.8982	3.3040	233.8982	3.3040	-394	267
77266009	516.5120	359.7250	236.2779	1.3064	236.2779	1.3064	-391	267
77278013	516.5120	359.7250	236.2779	1.3064	236.2779	1.3064	-388	267
77290017	516.5120	359.7250	236.2779	1.3064	236.2779	1.3064	-386	267
77302001	516.5120	359.7250	236.2779	1.3064	236.2779	1.3064	-383	267
77314006	516.5120	359.7250	236.2779	1.3064	236.2779	1.3064	-380	267
77326008	516.3620	359.9830	236.9166	1.7705	236.9166	1.7705	-377	267
77338013	516.3620	359.9830	236.9166	1.7705	236.9166	1.7705	-374	267
77350016	516.3620	359.9830	236.9166	1.7705	236.9166	1.7705	-371	267
77362001	516.3620	359.9830	236.9166	1.7705	236.9166	1.7705	-369	267
77374005	516.3620	359.9830	236.9166	1.7705	236.9166	1.7705	-366	267
77386010	516.1270	359.8760	236.3810	1.5757	236.3810	1.5757	-363	268
77398012	516.1270	359.8760	236.3810	1.5757	236.3810	1.5757	-360	268
77410015	516.1270	359.8760	236.3810	1.5757	236.3810	1.5757	-357	268
77422000	516.1270	359.8760	236.3810	1.5757	236.3810	1.5757	-354	268
77434005	516.1270	359.8760	236.3810	1.5757	236.3810	1.5757	-352	268
77446013	516.1290	359.2560	236.3871	0.4460	236.3871	0.4460	-349	268
77458002	516.1290	359.2560	236.3871	0.4460	236.3871	0.4460	-346	268
77470007	516.1290	359.2560	236.3871	0.4460	236.3871	0.4460	-343	268
77482010	516.1290	359.2560	236.3871	0.4460	236.3871	0.4460	-340	268
77494013	516.1290	359.2560	236.3871	0.4460	236.3871	0.4460	-337	268
77506948	516.0480	359.4140	236.1439	0.7196	236.3871	0.4460	-335	268
77519012	516.0480	359.4140	236.1439	0.7196	236.1439	0.7196	-331	268
77531001	516.0480	359.4140	236.1439	0.7196	236.1439	0.7196	-329	268
77543007	516.0480	359.4140	236.1439	0.7196	236.1439	0.7196	-326	268
77555011	516.0480	359.4140	236.1439	0.7196	236.1439	0.7196	-323	268
77567015	516.5920	359.9150	237.7759	1.6200	237.7759	1.6200	-320	268
77579015	516.5920	359.9150	237.7759	1.6200	237.7759	1.6200	-317	268
77591000	516.5920	359.9150	237.7759	1.6200	237.7759	1.6200	-314	268
77603005	516.5920	359.9150	237.7759	1.6200	237.7759	1.6200	-312	268
77615008	516.5920	359.9150	237.7759	1.6200	237.7759	1.6200	-309	268
77627005	516.3480	360.2290	237.0441	2.1893	237.0441	2.1893	-306	268
77639006	516.3480	360.2290	237.0441	2.1893	237.0441	2.1893	-303	268
77651009	516.3480	360.2290	237.0441	2.1893	237.0441	2.1893	-300	268
77663013	516.3480	360.2290	237.0441	2.1893	237.0441	2.1893	-297	268
77675016	516.3480	360.2290	237.0441	2.1893	237.0441	2.1893	-294	268
77687006	516.5700	359.5350	237.7100	0.9323	237.7100	0.9323	-292	268
77699013	516.5700	359.5350	237.7100	0.9323	237.7100	0.9323	-289	268
77711018	516.5700	359.5350	237.7100	0.9323	237.7100	0.9323	-286	268
77723002	516.5700	359.5350	237.7100	0.9323	237.7100	0.9323	-283	268
77735012	516.3970	360.0170	237.1909	1.8002	237.1909	1.8002	-280	268
77747000	516.3970	360.0170	237.1909	1.8002	237.1909	1.8002	-277	268
77759005	516.3970	360.0170	237.1909	1.8002	237.1909	1.8002	-274	268
77771008	516.3970	360.0170	237.1909	1.8002	237.1909	1.8002	-272	268
77783011	516.3970	360.0170	237.1909	1.8002	237.1909	1.8002	-269	268
77795009	516.1830	360.0170	236.5490	1.8005	236.5490	1.8005	-266	268
77807009	516.1830	360.0170	236.5490	1.8005	236.5490	1.8005	-263	268
77819013	516.1830	360.0170	236.5490	1.8005	236.5490	1.8005	-260	268
77831016	516.1830	360.0170	236.5490	1.8005	236.5490	1.8005	-257	268
77843001	516.1830	360.0170	236.5490	1.8005	236.5490	1.8005	-255	268
77855012	516.0700	360.1470	236.2100	2.0372	236.2100	2.0372	-252	268
77867018	516.0700	360.1470	236.2100	2.0372	236.2100	2.0372	-249	268
77879002	516.0700	360.1470	236.2100	2.0372	236.2100	2.0372	-246	268
77891007	516.0700	360.1470	236.2100	2.0372	236.2100	2.0372	-243	268
77903010	516.0700	360.1470	236.2100	2.0372	236.2100	2.0372	-240	268
77915005	516.2790	359.6940	236.8370	1.2163	236.8370	1.2163	-238	268
77927008	516.2790	359.6940	236.8370	1.2163	236.8370	1.2163	-235	268
77939011	516.2790	359.6940	236.8370	1.2163	236.8370	1.2163	-232	268
77951015	516.2790	359.6940	236.8370	1.2163	236.8370	1.2163	-229	268
77963018	516.2790	359.6940	236.8370	1.2163	236.8370	1.2163	-226	268
77975006	516.2070	359.8110	236.6209	1.4235	236.6209	1.4235	-223	268
77987007	516.2070	359.8110	236.6209	1.4235	236.6209	1.4235	-221	268
77999011	516.2070	359.8110	236.6209	1.4235	236.6209	1.4235	-218	268
78011014	516.2070	359.8110	236.6209	1.4235	236.6209	1.4235	-215	268
78023017	516.2070	359.8110	236.6209	1.4235	236.6209	1.4235	-212	268
78035013	516.4800	359.5420	237.4399	0.9310	237.4399	0.9310	-209	268
78047016	516.4800	359.5420	237.4399	0.9310	237.4399	0.9310	-206	268
78059000	516.4800	359.5420	237.4399	0.9310	237.4399	0.9310	-203	268
78071004	516.4800	359.5420	237.4399	0.9310	237.4399	0.9310	-201	268
78083008	516.4800	359.5420	237.4399	0.9310	237.4399	0.9310	-198	268
78095012	516.2640	360.2540	236.7919	2.2172	236.7919	2.2172	-195	269
78107015	516.2640	360.2540	236.7919	2.2172	236.7919	2.2172	-192	269
78119018	516.2640	360.2540	236.7919	2.2172	236.7919	2.2172	-189	269
78131003	516.2640	360.2540	236.7919	2.2172	236.7919	2.2172	-186	269
78143007	516.2640	360.2540	236.7919	2.2172	236.7919	2.2172	-184	269
78155008	516.4870	360.0310	237.4610	1.8164	237.4610	1.8164	-181	269
78167014	516.4870	360.0310	237.4610	1.8164	237.4610	1.8164	-178	269
78179018	516.4870	360.0310	237.4610	1.8164	237.4610	1.8164	-175	269
78191002	516.4870	360.0310	237.4610	1.8164	237.4610	1.8164	-172	269
78203007	516.4870	360.0310	237.4610	1.8164	237.4610	1.8164	-169	269
78215018	516.5020	359.6730	237.5060	1.1661	237.5060	1.1661	-166	269
78227003	516.5020	359.6730	237.5060	1.1661	237.5060	1.1661	-164	269
78239008	516.5020	359.6730	237.5060	1.1661	237.5060	1.1661	-161	269
78251012	516.5020	359.6730	237.5060	1.1661	237.5060	1.1661	-158	269
78263015	516.5020	359.6730	237.5060	1.1661	237.5060	1.1661	-155	269
78275002	516.6710	359.7450	238.0131	1.2911	238.0131	1.2911	-152	269
78287004	516.6710	359.7450	238.0131	1.2911	238.0131	1.2911	-149	269
78299007	516.6710	359.7450	238.0131	1.2911	238.0131	1.2911	-147	269
78311011	516.6710	359.7450	238.0131	1.2911	238.0131	1.2911	-144	269
78323014	516.6710	359.7450	238.0131	1.2911	238.0131	1.2911	-141	269
78335006	516.7820	359.9830	238.3459	1.7192	238.3459	1.7192	-138	269
78347012	516.7820	359.9830	238.3459	1.7192	238.3459	1.7192	-135	269
78359016	516.7820	359.9830	238.3459	1.7192	238.3459	1.7192	-132	269
78371000	516.7820	359.9830	238.3459	1.7192	238.3459	1.7192	-129	269
78383005	516.7820	359.9830	238.3459	1.7192	238.3459	1.7192	-127	269
78395007	517.0620	360.1500	239.1860	2.0225	239.1860	2.0225	-124	269
78407011	517.0620	360.1500	239.1860	2.0225	239.1860	2.0225	-121	269
78419015	517.0620	360.1500	239.1860	2.0225	239.1860	2.0225	-118	269
78431018	517.0620	360.1500	239.1860	2.0225	239.1860	2.0225	-115	269
78443003	517.0620	360.1500	239.1860	2.0225	239.1860	2.0225	-112	269
78455603	516.7780	360.4760	238.3340	2.6185	239.1860	2.0225	-109	269
78467010	516.7780	360.4760	238.3340	2.6185	238.3340	2.6185	-106	269
78479014	516.7780	360.4760	238.3340	2.6185	238.3340	2.6185	-104	269
78491017	516.7780	360.4760	238.3340	2.6185	238.3340	2.6185	-101	269
78503002	516.7780	360.4760	238.3340	2.6185	238.3340	2.6185	-98	269
78515002	516.7780	360.4760	238.3340	2.6185	238.3340	2.6185	-95	269
78527017	517.1410	360.0560	239.4230	1.8636	239.4230	1.8636	-92	269
78539018	517.1410	360.0560	239.4230	1.8636	239.4230	1.8636	-89	269
78551005	517.1410	360.0560	239.4230	1.8636	239.4230	1.8636	-86	269
78563007	517.1410	360.0560	239.4230	1.8636	239.4230	1.8636	-84	269
78575018	516.6220	359.9480	237.8660	1.6684	237.8660	1.6684	-81	269
78587014	516.6220	359.9480	237.8660	1.6684	237.8660	1.6684	-78	269
78599001	516.6220	359.9480	237.8660	1.6684	237.8660	1.6684	-75	269
78611003	516.6220	359.9480	237.8660	1.6684	237.8660	1.6684	-72	269
78623009	516.6220	359.9480	237.8660	1.6684	237.8660	1.6684	-69	269
78636064	516.8210	360.1580	238.4630	2.0493	237.8660	1.6684	-66	269
78648006	516.8210	360.1580	238.4630	2.0493	238.4630	2.0493	-63	270
78660007	516.8210	360.1580	238.4630	2.0493	238.4630	2.0493	-60	270
78672010	516.8210	360.1580	238.4630	2.0493	238.4630	2.0493	-58	270
78684013	516.8210	360.1580	238.4630	2.0493	238.4630	2.0493	-55	270
78696007	516.2880	360.2480	236.8641	2.2156	236.8641	2.2156	-52	270
78708009	516.2880	360.2480	236.8641	2.2156	236.8641	2.2156	-49	270
78720015	516.2880	360.2480	236.8641	2.2156	236.8641	2.2156	-46	270
78732016	516.2880	360.2480	236.8641	2.2156	236.8641	2.2156	-43	270
78744003	516.2880	360.2480	236.8641	2.2156	236.8641	2.2156	-40	270
78756000	517.4530	360.1600	240.3590	2.0601	240.3590	2.0601	-38	270
78768000	517.4530	360.1600	240.3590	2.0601	240.3590	2.0601	-35	270
78780006	517.4530	360.1600	240.3590	2.0601	240.3590	2.0601	-32	270
78792009	517.4530	360.1600	240.3590	2.0601	240.3590	2.0601	-29	270
78804012	517.4530	360.1600	240.3590	2.0601	240.3590	2.0601	-26	270
78816004	514.4280	361.9090	231.2839	5.2417	231.2839	5.2417	-23	270
78828018	514.4280	361.9090	231.2839	5.2417	231.2839	5.2417	-20	270
78840001	514.4280	361.9090	231.2839	5.2417	231.2839	5.2417	-18	270
78852016	514.4280	361.9090	231.2839	5.2417	231.2839	5.2417	-15	270
78864017	517.0120	359.5270	239.0361	0.9472	239.0361	0.9472	-12	270
78876012	517.0120	359.5270	239.0361	0.9472	239.0361	0.9472	-9	270
78888014	517.0120	359.5270	239.0361	0.9472	239.0361	0.9472	-6	270
78900010	517.0120	359.5270	239.0361	0.9472	239.0361	0.9472	-3	270
78912012	517.0120	359.5270	239.0361	0.9472	239.0361	0.9472	-1	270
78924002	516.7230	360.0740	238.1691	1.9332	238.1691	1.9332	1	270
78935006	516.7230	360.0740	238.1691	1.9332	238.1691	1.9332	4	270
78947008	516.7230	360.0740	238.1691	1.9332	238.1691	1.9332	7	270
78958007	516.7230	360.0740	238.1691	1.9332	238.1691	1.9332	9	270
78970009	516.7230	360.0740	238.1691	1.9332	238.1691	1.9332	12	270
78982010	517.4480	360.1640	240.3440	2.0980	240.3440	2.0980	15	270
78994009	517.4480	360.1640	240.3440	2.0980	240.3440	2.0980	18	270
79006011	517.4480	360.1640	240.3440	2.0980	240.3440	2.0980	21	270
79018007	517.4480	360.1640	240.3440	2.0980	240.3440	2.0980	24	270
79030009	517.4480	360.1640	240.3440	2.0980	240.3440	2.0980	27	270
79042636	514.9750	361.9060	232.9249	5.2694	240.3440	2.0980	29	270
79054014	514.9750	361.9060	232.9249	5.2694	232.9249	5.2694	32	270
79066011	514.9750	361.9060	232.9249	5.2694	232.9249	5.2694	35	271
79078013	514.9750	361.9060	232.9249	5.2694	232.9249	5.2694	38	271
79090009	514.9750	361.9060	232.9249	5.2694	232.9249	5.2694	41	271
79102011	514.9750	361.9060	232.9249	5.2694	232.9249	5.2694	43	271
